2016-07-11,15:02:14,A,S,2257.1576,W,04310.2521,00.0,269.9,A,06.4,056.5,146.5,L03.9,+04.0,-00.0
2016-07-11,15:02:16,A,S,2257.1576,W,04310.2521,00.0,269.9,A,06.2,053.0,143.0,L03.7,-00.5,-00.0
2016-07-11,15:02:18,A,S,2257.1576,W,04310.2521,00.0,269.9,A,06.8,049.3,139.3,L03.2,+02.6,-00.0
2016-07-11,15:02:20,A,S,2257.1576,W,04310.2521,00.0,269.9,A,07.1,046.8,136.8,L03.4,+01.7,-00.0
2016-07-11,15:02:22,A,S,2257.1576,W,04310.2521,00.0,---.-,A,07.2,042.1,---.-,L03.6,+00.6,---.-
2016-07-11,15:02:24,A,S,2257.1576,W,04310.2521,00.0,---.-,A,07.3,039.2,---.-,L03.4,+01.7,---.-
2016-07-11,15:02:26,A,S,2257.1576,W,04310.2521,00.0,---.-,A,07.5,038.9,---.-,L03.2,+03.8,---.-
2016-07-11,15:02:28,A,S,2257.1576,W,04310.2521,00.0,---.-,A,07.6,039.2,---.-,L03.6,+01.0,---.-
2016-07-11,15:02:30,A,S,2257.1576,W,04310.2521,00.0,---.-,A,07.2,036.7,---.-,L03.4,+01.7,---.-
2016-07-11,15:02:32,A,S,2257.1576,W,04310.2521,00.0,---.-,A,05.5,024.6,---.-,L03.3,+02.0,---.-
2016-07-11,15:02:34,A,S,2257.1576,W,04310.2521,00.0,---.-,A,04.0,002.2,---.-,L03.2,+02.2,---.-
2016-07-11,15:02:36,A,S,2257.1576,W,04310.2521,00.0,---.-,A,04.1,021.7,---.-,L03.3,+02.1,---.-
2016-07-11,15:02:38,A,S,2257.1575,W,04310.2521,00.0,000.0,A,04.9,038.4,038.4,Q03.3,+02.2,+00.0
2016-07-11,15:02:40,A,S,2257.1575,W,04310.2521,00.0,000.0,A,05.4,044.9,044.9,Q03.4,+01.8,+00.0
2016-07-11,15:02:42,A,S,2257.1575,W,04310.2521,00.0,000.0,A,05.7,043.4,043.4,Q03.5,+01.9,+00.0
2016-07-11,15:02:44,A,S,2257.1575,W,04310.2521,00.0,000.0,A,06.1,043.1,043.1,Q03.3,+02.3,+00.0
2016-07-11,15:02:46,A,S,2257.1575,W,04310.2521,00.0,000.0,A,06.6,042.4,042.4,Q03.3,+02.0,+00.0
2016-07-11,15:02:48,A,S,2257.1575,W,04310.2521,00.0,---.-,A,07.0,040.3,---.-,L03.5,+01.3,---.-
2016-07-11,15:02:50,A,S,2257.1575,W,04310.2521,00.0,---.-,A,07.3,036.8,---.-,L03.1,+02.8,---.-
2016-07-11,15:02:52,A,S,2257.1575,W,04310.2521,00.0,---.-,A,07.2,034.2,---.-,L03.8,+02.4,---.-
2016-07-11,15:02:54,A,S,2257.1575,W,04310.2521,00.0,---.-,A,07.0,034.2,---.-,L03.3,+01.9,---.-
